area_name,year,analysis
Bhundiya  ,2025,Predicted growth class: low | Model confidence: 99.9% | Forecast generated for year 2025 | Prediction based on historical urban growth patterns
Sector 28 GIDC,2029,Predicted growth class: high | Model confidence: 98.2% | Forecast generated for year 2029 | Prediction based on historical urban growth patterns
Sector 28 GIDC,2030,Predicted growth class: high | Model confidence: 98.2% | Forecast generated for year 2030 | Prediction based on historical urban growth patterns
Sector 28 GIDC,2031,Predicted growth class: high | Model confidence: 98.1% | Forecast generated for year 2031 | Prediction based on historical urban growth patterns
Sector 28 GIDC,2032,Predicted growth class: high | Model confidence: 97.8% | Forecast generated for year 2032 | Prediction based on historical urban growth patterns
Sector 28 GIDC,2033,Predicted growth class: high | Model confidence: 97.7% | Forecast generated for year 2033 | Prediction based on historical urban growth patterns
Sector 28 GIDC,2034,Predicted growth class: high | Model confidence: 97.8% | Forecast generated for year 2034 | Prediction based on historical urban growth patterns
Sector 28 GIDC,2035,Predicted growth class: high | Model confidence: 97.8% | Forecast generated for year 2035 | Prediction based on historical urban growth patterns
Sector 28 GIDC,2036,Predicted growth class: high | Model confidence: 97.8% | Forecast generated for year 2036 | Prediction based on historical urban growth patterns
Sector 28 GIDC,2037,Predicted growth class: high | Model confidence: 97.8% | Forecast generated for year 2037 | Prediction based on historical urban growth patterns
Sector 28 GIDC,2038,Predicted growth class: high | Model confidence: 97.8% | Forecast generated for year 2038 | Prediction based on historical urban growth patterns
Sector 28 GIDC,2039,Predicted growth class: high | Model confidence: 97.9% | Forecast generated for year 2039 | Prediction based on historical urban growth patterns
Sector 28 GIDC,2040,Predicted growth class: high | Model confidence: 97.9% | Forecast generated for year 2040 | Prediction based on historical urban growth patterns
Sector 29,2025,Predicted growth class: high | Model confidence: 98.8% | Forecast generated for year 2025 | Prediction based on historical urban growth patterns
Sector 29,2026,Predicted growth class: high | Model confidence: 98.8% | Forecast generated for year 2026 | Prediction based on historical urban growth patterns
Sector 29,2027,Predicted growth class: high | Model confidence: 99.3% | Forecast generated for year 2027 | Prediction based on historical urban growth patterns
Sector 29,2028,Predicted growth class: high | Model confidence: 98.7% | Forecast generated for year 2028 | Prediction based on historical urban growth patterns
Sector 29,2029,Predicted growth class: high | Model confidence: 98.7% | Forecast generated for year 2029 | Prediction based on historical urban growth patterns
Sector 29,2030,Predicted growth class: high | Model confidence: 98.8% | Forecast generated for year 2030 | Prediction based on historical urban growth patterns
Sector 29,2031,Predicted growth class: high | Model confidence: 98.8% | Forecast generated for year 2031 | Prediction based on historical urban growth patterns
Sector 29,2032,Predicted growth class: high | Model confidence: 98.8% | Forecast generated for year 2032 | Prediction based on historical urban growth patterns
Sector 29,2033,Predicted growth class: high | Model confidence: 98.8% | Forecast generated for year 2033 | Prediction based on historical urban growth patterns
Sector 29,2034,Predicted growth class: high | Model confidence: 98.8% | Forecast generated for year 2034 | Prediction based on historical urban growth patterns
Sector 29,2035,Predicted growth class: high | Model confidence: 98.8% | Forecast generated for year 2035 | Prediction based on historical urban growth patterns
Sector 29,2036,Predicted growth class: high | Model confidence: 98.8% | Forecast generated for year 2036 | Prediction based on historical urban growth patterns
Sector 29,2037,Predicted growth class: high | Model confidence: 98.8% | Forecast generated for year 2037 | Prediction based on historical urban growth patterns
Sector 29,2038,Predicted growth class: high | Model confidence: 98.8% | Forecast generated for year 2038 | Prediction based on historical urban growth patterns
Sector 29,2039,Predicted growth class: high | Model confidence: 98.8% | Forecast generated for year 2039 | Prediction based on historical urban growth patterns
Sector 29,2040,Predicted growth class: high | Model confidence: 98.8% | Forecast generated for year 2040 | Prediction based on historical urban growth patterns
Sector 30,2025,Predicted growth class: high | Model confidence: 81.5% | Forecast generated for year 2025 | Prediction based on historical urban growth patterns
Sector 30,2026,Predicted growth class: high | Model confidence: 81.0% | Forecast generated for year 2026 | Prediction based on historical urban growth patterns
Sector 30,2027,Predicted growth class: high | Model confidence: 80.7% | Forecast generated for year 2027 | Prediction based on historical urban growth patterns
Sector 30,2028,Predicted growth class: high | Model confidence: 81.4% | Forecast generated for year 2028 | Prediction based on historical urban growth patterns
Sector 30,2029,Predicted growth class: high | Model confidence: 83.9% | Forecast generated for year 2029 | Prediction based on historical urban growth patterns
Sector 30,2030,Predicted growth class: high | Model confidence: 84.7% | Forecast generated for year 2030 | Prediction based on historical urban growth patterns
Sector 30,2031,Predicted growth class: high | Model confidence: 90.3% | Forecast generated for year 2031 | Prediction based on historical urban growth patterns
Sector 30,2032,Predicted growth class: high | Model confidence: 93.0% | Forecast generated for year 2032 | Prediction based on historical urban growth patterns
Sector 30,2033,Predicted growth class: high | Model confidence: 92.8% | Forecast generated for year 2033 | Prediction based on historical urban growth patterns
Sector 30,2034,Predicted growth class: high | Model confidence: 94.0% | Forecast generated for year 2034 | Prediction based on historical urban growth patterns
Sector 30,2035,Predicted growth class: high | Model confidence: 94.8% | Forecast generated for year 2035 | Prediction based on historical urban growth patterns
Sector 30,2036,Predicted growth class: high | Model confidence: 95.0% | Forecast generated for year 2036 | Prediction based on historical urban growth patterns
Sector 30,2037,Predicted growth class: high | Model confidence: 95.8% | Forecast generated for year 2037 | Prediction based on historical urban growth patterns
Sector 30,2038,Predicted growth class: high | Model confidence: 96.6% | Forecast generated for year 2038 | Prediction based on historical urban growth patterns
Sector 30,2039,Predicted growth class: high | Model confidence: 97.8% | Forecast generated for year 2039 | Prediction based on historical urban growth patterns
Sector 30,2040,Predicted growth class: high | Model confidence: 97.9% | Forecast generated for year 2040 | Prediction based on historical urban growth patterns
Sector 3B,2025,Predicted growth class: high | Model confidence: 97.8% | Forecast generated for year 2025 | Prediction based on historical urban growth patterns
Sector 3B,2026,Predicted growth class: high | Model confidence: 98.2% | Forecast generated for year 2026 | Prediction based on historical urban growth patterns
Sector 3B,2027,Predicted growth class: high | Model confidence: 98.9% | Forecast generated for year 2027 | Prediction based on historical urban growth patterns
Sector 3B,2028,Predicted growth class: high | Model confidence: 97.9% | Forecast generated for year 2028 | Prediction based on historical urban growth patterns
Sector 3B,2029,Predicted growth class: high | Model confidence: 97.9% | Forecast generated for year 2029 | Prediction based on historical urban growth patterns
Sector 3B,2030,Predicted growth class: high | Model confidence: 97.7% | Forecast generated for year 2030 | Prediction based on historical urban growth patterns
Sector 3B,2031,Predicted growth class: high | Model confidence: 97.6% | Forecast generated for year 2031 | Prediction based on historical urban growth patterns
Sector 3B,2032,Predicted growth class: high | Model confidence: 97.6% | Forecast generated for year 2032 | Prediction based on historical urban growth patterns
